nome, url, hf_hub_id, arquitetura, num_param, escala, tipo_treinamento, dataset
focalnet_huge_fl4.ms_in22k,,timm/focalnet_huge_fl4.ms_in22k,focalnet_huge_fl4,686460664,giant,TRAINING_TYPE,DATASET
focalnet_large_fl3.ms_in22k,,timm/focalnet_large_fl3.ms_in22k,focalnet_large_fl3,239134898,large,TRAINING_TYPE,DATASET
focalnet_large_fl4.ms_in22k,,timm/focalnet_large_fl4.ms_in22k,focalnet_large_fl4,239315402,large,TRAINING_TYPE,DATASET
focalnet_small_lrf.ms_in1k,,timm/focalnet_small_lrf.ms_in1k,focalnet_small_lrf,50342440,base,TRAINING_TYPE,ImageNet-1K
focalnet_small_srf.ms_in1k,,timm/focalnet_small_srf.ms_in1k,focalnet_small_srf,49891216,base,TRAINING_TYPE,ImageNet-1K
focalnet_tiny_lrf.ms_in1k,,timm/focalnet_tiny_lrf.ms_in1k,focalnet_tiny_lrf,28647928,small,TRAINING_TYPE,ImageNet-1K
focalnet_tiny_srf.ms_in1k,,timm/focalnet_tiny_srf.ms_in1k,focalnet_tiny_srf,28427116,small,TRAINING_TYPE,ImageNet-1K
focalnet_xlarge_fl3.ms_in22k,,timm/focalnet_xlarge_fl3.ms_in22k,focalnet_xlarge_fl3,408787378,giant,TRAINING_TYPE,DATASET
focalnet_xlarge_fl4.ms_in22k,,timm/focalnet_xlarge_fl4.ms_in22k,focalnet_xlarge_fl4,409028042,giant,TRAINING_TYPE,DATASET
gc_efficientnetv2_rw_t.agc_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/gc_efficientnetv2_rw_t_agc-927a0bde.pth,timm/gc_efficientnetv2_rw_t.agc_in1k,gc_efficientnetv2_rw_t,13677713,small,TRAINING_TYPE,ImageNet-1K
gcresnet33ts.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/gcresnet33ts_256-0e0cd345.pth,timm/gcresnet33ts.ra2_in1k,gcresnet33ts,19880698,small,TRAINING_TYPE,ImageNet-1K
gcresnet50t.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/gcresnet50t_256-96374d1c.pth,timm/gcresnet50t.ra2_in1k,gcresnet50t,25897080,small,TRAINING_TYPE,ImageNet-1K
gcresnext26ts.ch_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/gcresnext26ts_256-e414378b.pth,timm/gcresnext26ts.ch_in1k,gcresnext26ts,10476600,small,TRAINING_TYPE,ImageNet-1K
gcresnext50ts.ch_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/gcresnext50ts_256-3e0f515e.pth,timm/gcresnext50ts.ch_in1k,gcresnext50ts,15667320,small,TRAINING_TYPE,ImageNet-1K
gcvit_base.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights-morevit/gcvit_base_224_nvidia-f009139b.pth,,gcvit_base,90320836,base,TRAINING_TYPE,ImageNet-1K
gcvit_small.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights-morevit/gcvit_small_224_nvidia-4e98afa2.pth,,gcvit_small,51092173,base,TRAINING_TYPE,ImageNet-1K
gcvit_tiny.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights-morevit/gcvit_tiny_224_nvidia-ac783954.pth,,gcvit_tiny,28221974,small,TRAINING_TYPE,ImageNet-1K
gcvit_xtiny.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights-morevit/gcvit_xtiny_224_nvidia-274b92b7.pth,,gcvit_xtiny,19981294,small,TRAINING_TYPE,ImageNet-1K
gcvit_xxtiny.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights-morevit/gcvit_xxtiny_224_nvidia-d1d86009.pth,,gcvit_xxtiny,11995428,small,TRAINING_TYPE,ImageNet-1K
gernet_l.idstcv_in1k,,timm/gernet_l.idstcv_in1k,gernet_l,31078280,base,TRAINING_TYPE,ImageNet-1K
gernet_m.idstcv_in1k,,timm/gernet_m.idstcv_in1k,gernet_m,21142920,small,TRAINING_TYPE,ImageNet-1K
gernet_s.idstcv_in1k,,timm/gernet_s.idstcv_in1k,gernet_s,8173761,tiny,TRAINING_TYPE,ImageNet-1K
ghostnet_100.in1k,,timm/ghostnet_100.in1k,ghostnet_100,5182508,tiny,TRAINING_TYPE,ImageNet-1K
ghostnetv2_100.in1k,,timm/ghostnetv2_100.in1k,ghostnetv2_100,6156908,tiny,TRAINING_TYPE,ImageNet-1K
ghostnetv2_130.in1k,,timm/ghostnetv2_130.in1k,ghostnetv2_130,8960404,tiny,TRAINING_TYPE,ImageNet-1K
ghostnetv2_160.in1k,,timm/ghostnetv2_160.in1k,ghostnetv2_160,12392698,small,TRAINING_TYPE,ImageNet-1K
ghostnetv3_100.in1k,,timm/ghostnetv3_100.in1k,ghostnetv3_100,8129028,tiny,TRAINING_TYPE,ImageNet-1K
gmixer_24_224.ra3_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/gmixer_24_224_raa-7daf7ae6.pth,timm/gmixer_24_224.ra3_in1k,gmixer_24_224,24721096,small,TRAINING_TYPE,ImageNet-1K
gmlp_s16_224.ra3_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/gmlp_s16_224_raa-10536d42.pth,timm/gmlp_s16_224.ra3_in1k,gmlp_s16_224,19422656,small,TRAINING_TYPE,ImageNet-1K
halo2botnet50ts_256.a1h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/halo2botnet50ts_a1h2_256-fd9c11a3.pth,timm/halo2botnet50ts_256.a1h_in1k,halo2botnet50ts_256,22635360,small,TRAINING_TYPE,ImageNet-1K
halonet26t.a1h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/halonet26t_a1h_256-3083328c.pth,timm/halonet26t.a1h_in1k,halonet26t,12480288,small,TRAINING_TYPE,ImageNet-1K
halonet50ts.a1h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/halonet50ts_a1h2_256-f3a3daee.pth,timm/halonet50ts.a1h_in1k,halonet50ts,22733280,small,TRAINING_TYPE,ImageNet-1K
haloregnetz_b.ra3_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/haloregnetz_c_raa_256-c8ad7616.pth,timm/haloregnetz_b.ra3_in1k,haloregnetz_b,11680072,small,TRAINING_TYPE,ImageNet-1K
hardcorenas_a.miil_green_in1k,,timm/hardcorenas_a.miil_green_in1k,hardcorenas_a,5260232,tiny,TRAINING_TYPE,ImageNet-1K
hardcorenas_b.miil_green_in1k,,timm/hardcorenas_b.miil_green_in1k,hardcorenas_b,5176544,tiny,TRAINING_TYPE,ImageNet-1K
hardcorenas_c.miil_green_in1k,,timm/hardcorenas_c.miil_green_in1k,hardcorenas_c,5521224,tiny,TRAINING_TYPE,ImageNet-1K
hardcorenas_d.miil_green_in1k,,timm/hardcorenas_d.miil_green_in1k,hardcorenas_d,7500208,tiny,TRAINING_TYPE,ImageNet-1K
hardcorenas_e.miil_green_in1k,,timm/hardcorenas_e.miil_green_in1k,hardcorenas_e,8070992,tiny,TRAINING_TYPE,ImageNet-1K
hardcorenas_f.miil_green_in1k,,timm/hardcorenas_f.miil_green_in1k,hardcorenas_f,8199688,tiny,TRAINING_TYPE,ImageNet-1K
hgnet_base.ssld_in1k,,timm/hgnet_base.ssld_in1k,hgnet_base,71578184,base,TRAINING_TYPE,ImageNet-1K
hgnet_small.paddle_in1k,,timm/hgnet_small.paddle_in1k,hgnet_small,24360872,small,TRAINING_TYPE,ImageNet-1K
hgnet_small.ssld_in1k,,timm/hgnet_small.ssld_in1k,hgnet_small,24360872,small,TRAINING_TYPE,ImageNet-1K
hgnet_tiny.paddle_in1k,,timm/hgnet_tiny.paddle_in1k,hgnet_tiny,14735864,small,TRAINING_TYPE,ImageNet-1K
hgnet_tiny.ssld_in1k,,timm/hgnet_tiny.ssld_in1k,hgnet_tiny,14735864,small,TRAINING_TYPE,ImageNet-1K
hgnetv2_b0.ssld_stage1_in22k_in1k,,timm/hgnetv2_b0.ssld_stage1_in22k_in1k,hgnetv2_b0,5996550,tiny,TRAINING_TYPE,ImageNet-1K
hgnetv2_b0.ssld_stage2_ft_in1k,,timm/hgnetv2_b0.ssld_stage2_ft_in1k,hgnetv2_b0,5996550,tiny,TRAINING_TYPE,ImageNet-1K
hgnetv2_b1.ssld_stage1_in22k_in1k,,timm/hgnetv2_b1.ssld_stage1_in22k_in1k,hgnetv2_b1,6343158,tiny,TRAINING_TYPE,ImageNet-1K
hgnetv2_b1.ssld_stage2_ft_in1k,,timm/hgnetv2_b1.ssld_stage2_ft_in1k,hgnetv2_b1,6343158,tiny,TRAINING_TYPE,ImageNet-1K
hgnetv2_b2.ssld_stage1_in22k_in1k,,timm/hgnetv2_b2.ssld_stage1_in22k_in1k,hgnetv2_b2,11221356,small,TRAINING_TYPE,ImageNet-1K
hgnetv2_b2.ssld_stage2_ft_in1k,,timm/hgnetv2_b2.ssld_stage2_ft_in1k,hgnetv2_b2,11221356,small,TRAINING_TYPE,ImageNet-1K
hgnetv2_b3.ssld_stage1_in22k_in1k,,timm/hgnetv2_b3.ssld_stage1_in22k_in1k,hgnetv2_b3,16292216,small,TRAINING_TYPE,ImageNet-1K
hgnetv2_b3.ssld_stage2_ft_in1k,,timm/hgnetv2_b3.ssld_stage2_ft_in1k,hgnetv2_b3,16292216,small,TRAINING_TYPE,ImageNet-1K
hgnetv2_b4.ssld_stage1_in22k_in1k,,timm/hgnetv2_b4.ssld_stage1_in22k_in1k,hgnetv2_b4,19796680,small,TRAINING_TYPE,ImageNet-1K
hgnetv2_b4.ssld_stage2_ft_in1k,,timm/hgnetv2_b4.ssld_stage2_ft_in1k,hgnetv2_b4,19796680,small,TRAINING_TYPE,ImageNet-1K
hgnetv2_b5.ssld_stage1_in22k_in1k,,timm/hgnetv2_b5.ssld_stage1_in22k_in1k,hgnetv2_b5,39569064,base,TRAINING_TYPE,ImageNet-1K
hgnetv2_b5.ssld_stage2_ft_in1k,,timm/hgnetv2_b5.ssld_stage2_ft_in1k,hgnetv2_b5,39569064,base,TRAINING_TYPE,ImageNet-1K
hgnetv2_b6.ssld_stage1_in22k_in1k,,timm/hgnetv2_b6.ssld_stage1_in22k_in1k,hgnetv2_b6,75256776,base,TRAINING_TYPE,ImageNet-1K
hgnetv2_b6.ssld_stage2_ft_in1k,,timm/hgnetv2_b6.ssld_stage2_ft_in1k,hgnetv2_b6,75256776,base,TRAINING_TYPE,ImageNet-1K
hiera_base_224.mae,,timm/hiera_base_224.mae,hiera_base_224,50755968,base,TRAINING_TYPE,DATASET
hiera_base_224.mae_in1k_ft_in1k,,timm/hiera_base_224.mae_in1k_ft_in1k,hiera_base_224,51524968,base,TRAINING_TYPE,ImageNet-1K
hiera_base_plus_224.mae,,timm/hiera_base_plus_224.mae,hiera_base_plus_224,68999616,base,TRAINING_TYPE,DATASET
hiera_base_plus_224.mae_in1k_ft_in1k,,timm/hiera_base_plus_224.mae_in1k_ft_in1k,hiera_base_plus_224,69896616,base,TRAINING_TYPE,ImageNet-1K
hiera_huge_224.mae,,timm/hiera_huge_224.mae,hiera_huge_224,670730752,giant,TRAINING_TYPE,DATASET
hiera_huge_224.mae_in1k_ft_in1k,,timm/hiera_huge_224.mae_in1k_ft_in1k,hiera_huge_224,672779752,giant,TRAINING_TYPE,ImageNet-1K
hiera_large_224.mae,,timm/hiera_large_224.mae,hiera_large_224,212586912,large,TRAINING_TYPE,DATASET
hiera_large_224.mae_in1k_ft_in1k,,timm/hiera_large_224.mae_in1k_ft_in1k,hiera_large_224,213739912,large,TRAINING_TYPE,ImageNet-1K
hiera_small_224.mae,,timm/hiera_small_224.mae,hiera_small_224,34239072,base,TRAINING_TYPE,DATASET
hiera_small_224.mae_in1k_ft_in1k,,timm/hiera_small_224.mae_in1k_ft_in1k,hiera_small_224,35008072,base,TRAINING_TYPE,ImageNet-1K
hiera_small_abswin_256.sbb2_e200_in12k,,timm/hiera_small_abswin_256.sbb2_e200_in12k,hiera_small_abswin_256,42683149,base,TRAINING_TYPE,DATASET
hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k,,timm/hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k,hiera_small_abswin_256,34361800,base,TRAINING_TYPE,ImageNet-1K
hiera_small_abswin_256.sbb2_pd_e200_in12k,,timm/hiera_small_abswin_256.sbb2_pd_e200_in12k,hiera_small_abswin_256,42683149,base,TRAINING_TYPE,DATASET
hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k,,timm/hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k,hiera_small_abswin_256,34361800,base,TRAINING_TYPE,ImageNet-1K
hiera_tiny_224.mae,,timm/hiera_tiny_224.mae,hiera_tiny_224,27141216,small,TRAINING_TYPE,DATASET
hiera_tiny_224.mae_in1k_ft_in1k,,timm/hiera_tiny_224.mae_in1k_ft_in1k,hiera_tiny_224,27910216,small,TRAINING_TYPE,ImageNet-1K
hrnet_w18.ms_aug_in1k,,timm/hrnet_w18.ms_aug_in1k,hrnet_w18,21299004,small,TRAINING_TYPE,ImageNet-1K
hrnet_w18.ms_in1k,,timm/hrnet_w18.ms_in1k,hrnet_w18,21299004,small,TRAINING_TYPE,ImageNet-1K
hrnet_w18_small.gluon_in1k,,timm/hrnet_w18_small.gluon_in1k,hrnet_w18_small,13187464,small,TRAINING_TYPE,ImageNet-1K
hrnet_w18_small.ms_in1k,,timm/hrnet_w18_small.ms_in1k,hrnet_w18_small,13187464,small,TRAINING_TYPE,ImageNet-1K
hrnet_w18_small_v2.gluon_in1k,,timm/hrnet_w18_small_v2.gluon_in1k,hrnet_w18_small_v2,15597464,small,TRAINING_TYPE,ImageNet-1K
hrnet_w18_small_v2.ms_in1k,,timm/hrnet_w18_small_v2.ms_in1k,hrnet_w18_small_v2,15597464,small,TRAINING_TYPE,ImageNet-1K
hrnet_w18_ssld.paddle_in1k,,timm/hrnet_w18_ssld.paddle_in1k,hrnet_w18_ssld,21295164,small,TRAINING_TYPE,ImageNet-1K
hrnet_w30.ms_in1k,,timm/hrnet_w30.ms_in1k,hrnet_w30,37712220,base,TRAINING_TYPE,ImageNet-1K
hrnet_w32.ms_in1k,,timm/hrnet_w32.ms_in1k,hrnet_w32,41232680,base,TRAINING_TYPE,ImageNet-1K
hrnet_w40.ms_in1k,,timm/hrnet_w40.ms_in1k,hrnet_w40,57557160,base,TRAINING_TYPE,ImageNet-1K
hrnet_w44.ms_in1k,,timm/hrnet_w44.ms_in1k,hrnet_w44,67064984,base,TRAINING_TYPE,ImageNet-1K
hrnet_w48.ms_in1k,,timm/hrnet_w48.ms_in1k,hrnet_w48,77469864,base,TRAINING_TYPE,ImageNet-1K
hrnet_w48_ssld.paddle_in1k,,timm/hrnet_w48_ssld.paddle_in1k,hrnet_w48_ssld,77466024,base,TRAINING_TYPE,ImageNet-1K
hrnet_w64.ms_in1k,,timm/hrnet_w64.ms_in1k,hrnet_w64,128059944,large,TRAINING_TYPE,ImageNet-1K
inception_next_atto.sail_in1k,,timm/inception_next_atto.sail_in1k,inception_next_atto,4156520,tiny,TRAINING_TYPE,ImageNet-1K
inception_next_base.sail_in1k,,timm/inception_next_base.sail_in1k,inception_next_base,86672136,base,TRAINING_TYPE,ImageNet-1K
inception_next_base.sail_in1k_384,,timm/inception_next_base.sail_in1k_384,inception_next_base,86672136,base,TRAINING_TYPE,ImageNet-1K
inception_next_small.sail_in1k,,timm/inception_next_small.sail_in1k,inception_next_small,49374016,base,TRAINING_TYPE,ImageNet-1K
inception_next_tiny.sail_in1k,,timm/inception_next_tiny.sail_in1k,inception_next_tiny,28055680,small,TRAINING_TYPE,ImageNet-1K
inception_resnet_v2.tf_ens_adv_in1k,,timm/inception_resnet_v2.tf_ens_adv_in1k,inception_resnet_v2,55843464,base,TRAINING_TYPE,ImageNet-1K
inception_resnet_v2.tf_in1k,,timm/inception_resnet_v2.tf_in1k,inception_resnet_v2,55843464,base,TRAINING_TYPE,ImageNet-1K
inception_v3.gluon_in1k,,timm/inception_v3.gluon_in1k,inception_v3,23834568,small,TRAINING_TYPE,ImageNet-1K
inception_v3.tf_adv_in1k,,timm/inception_v3.tf_adv_in1k,inception_v3,23834568,small,TRAINING_TYPE,ImageNet-1K
inception_v3.tf_in1k,,timm/inception_v3.tf_in1k,inception_v3,23834568,small,TRAINING_TYPE,ImageNet-1K
inception_v3.tv_in1k,https://download.pytorch.org/models/inception_v3_google-1a9a5a14.pth,timm/inception_v3.tv_in1k,inception_v3,23834568,small,TRAINING_TYPE,ImageNet-1K
inception_v4.tf_in1k,,timm/inception_v4.tf_in1k,inception_v4,42679816,base,TRAINING_TYPE,ImageNet-1K
lambda_resnet26rpt_256.c1_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/lambda_resnet26rpt_c_256-ab00292d.pth,timm/lambda_resnet26rpt_256.c1_in1k,lambda_resnet26rpt_256,10988688,small,TRAINING_TYPE,ImageNet-1K
lambda_resnet26t.c1_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/lambda_resnet26t_c_256-e5a5c857.pth,timm/lambda_resnet26t.c1_in1k,lambda_resnet26t,10958272,small,TRAINING_TYPE,ImageNet-1K
lambda_resnet50ts.a1h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/lambda_resnet50ts_a1h_256-b87370f7.pth,timm/lambda_resnet50ts.a1h_in1k,lambda_resnet50ts,21536832,small,TRAINING_TYPE,ImageNet-1K
lamhalobotnet50ts_256.a1h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-attn-weights/lamhalobotnet50ts_a1h2_256-fe3d9445.pth,timm/lamhalobotnet50ts_256.a1h_in1k,lamhalobotnet50ts_256,22569824,small,TRAINING_TYPE,ImageNet-1K
lcnet_050.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/lcnet_050-f447553b.pth,timm/lcnet_050.ra2_in1k,lcnet_050,1880856,tiny,TRAINING_TYPE,ImageNet-1K
lcnet_075.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/lcnet_075-318cad2c.pth,timm/lcnet_075.ra2_in1k,lcnet_075,2358288,tiny,TRAINING_TYPE,ImageNet-1K
lcnet_100.ra2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/lcnet_100-a929038c.pth,timm/lcnet_100.ra2_in1k,lcnet_100,2953800,tiny,TRAINING_TYPE,ImageNet-1K
legacy_senet154.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/legacy_senet154-e9eb9fe6.pth,,legacy_senet154,115088984,large,TRAINING_TYPE,ImageNet-1K
legacy_seresnet18.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/seresnet18-4bb0ce65.pth,,legacy_seresnet18,11778592,small,TRAINING_TYPE,ImageNet-1K
legacy_seresnet34.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/seresnet34-a4004e63.pth,,legacy_seresnet34,21958868,small,TRAINING_TYPE,ImageNet-1K
legacy_seresnet50.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-cadene/se_resnet50-ce0d4300.pth,,legacy_seresnet50,28088024,small,TRAINING_TYPE,ImageNet-1K
legacy_seresnet101.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-cadene/se_resnet101-7e38fcc6.pth,,legacy_seresnet101,49326872,base,TRAINING_TYPE,ImageNet-1K
legacy_seresnet152.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-cadene/se_resnet152-d17c99b7.pth,,legacy_seresnet152,66821848,base,TRAINING_TYPE,ImageNet-1K
legacy_seresnext26_32x4d.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/seresnext26_32x4d-65ebdb501.pth,,legacy_seresnext26_32x4d,16790280,small,TRAINING_TYPE,ImageNet-1K
legacy_seresnext50_32x4d.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/legacy_se_resnext50_32x4d-f3651bad.pth,,legacy_seresnext50_32x4d,27559896,small,TRAINING_TYPE,ImageNet-1K
legacy_seresnext101_32x4d.in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/legacy_se_resnext101_32x4d-37725eac.pth,,legacy_seresnext101_32x4d,48955416,base,TRAINING_TYPE,ImageNet-1K
legacy_xception.tf_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-cadene/xception-43020ad28.pth,,legacy_xception,22855952,small,TRAINING_TYPE,ImageNet-1K
levit_128.fb_dist_in1k,,timm/levit_128.fb_dist_in1k,levit_128,9213936,tiny,TRAINING_TYPE,ImageNet-1K
levit_128s.fb_dist_in1k,,timm/levit_128s.fb_dist_in1k,levit_128s,7777058,tiny,TRAINING_TYPE,ImageNet-1K
levit_192.fb_dist_in1k,,timm/levit_192.fb_dist_in1k,levit_192,10947069,small,TRAINING_TYPE,ImageNet-1K
levit_256.fb_dist_in1k,,timm/levit_256.fb_dist_in1k,levit_256,18893876,small,TRAINING_TYPE,ImageNet-1K
levit_384.fb_dist_in1k,,timm/levit_384.fb_dist_in1k,levit_384,39128836,base,TRAINING_TYPE,ImageNet-1K
levit_conv_128.fb_dist_in1k,,timm/levit_conv_128.fb_dist_in1k,levit_conv_128,9213936,tiny,TRAINING_TYPE,ImageNet-1K
levit_conv_128s.fb_dist_in1k,,timm/levit_conv_128s.fb_dist_in1k,levit_conv_128s,7777058,tiny,TRAINING_TYPE,ImageNet-1K
levit_conv_192.fb_dist_in1k,,timm/levit_conv_192.fb_dist_in1k,levit_conv_192,10947069,small,TRAINING_TYPE,ImageNet-1K
levit_conv_256.fb_dist_in1k,,timm/levit_conv_256.fb_dist_in1k,levit_conv_256,18893876,small,TRAINING_TYPE,ImageNet-1K
levit_conv_384.fb_dist_in1k,,timm/levit_conv_384.fb_dist_in1k,levit_conv_384,39128836,base,TRAINING_TYPE,ImageNet-1K
mambaout_base.in1k,,timm/mambaout_base.in1k,mambaout_base,84813092,base,TRAINING_TYPE,ImageNet-1K
mambaout_base_plus_rw.sw_e150_in12k,,timm/mambaout_base_plus_rw.sw_e150_in12k,mambaout_base_plus_rw,134909485,large,TRAINING_TYPE,DATASET
mambaout_base_plus_rw.sw_e150_in12k_ft_in1k,,timm/mambaout_base_plus_rw.sw_e150_in12k_ft_in1k,mambaout_base_plus_rw,101656552,large,TRAINING_TYPE,ImageNet-1K
mambaout_base_plus_rw.sw_e150_r384_in12k_ft_in1k,,timm/mambaout_base_plus_rw.sw_e150_r384_in12k_ft_in1k,mambaout_base_plus_rw,101656552,large,TRAINING_TYPE,ImageNet-1K
mambaout_base_short_rw.sw_e500_in1k,,timm/mambaout_base_short_rw.sw_e500_in1k,mambaout_base_short_rw,88827688,base,TRAINING_TYPE,ImageNet-1K
mambaout_base_tall_rw.sw_e500_in1k,,timm/mambaout_base_tall_rw.sw_e500_in1k,mambaout_base_tall_rw,86481448,base,TRAINING_TYPE,ImageNet-1K
mambaout_base_wide_rw.sw_e500_in1k,,timm/mambaout_base_wide_rw.sw_e500_in1k,mambaout_base_wide_rw,94448104,base,TRAINING_TYPE,ImageNet-1K
mambaout_femto.in1k,,timm/mambaout_femto.in1k,mambaout_femto,7304536,tiny,TRAINING_TYPE,ImageNet-1K
mambaout_kobe.in1k,,timm/mambaout_kobe.in1k,mambaout_kobe,9141208,tiny,TRAINING_TYPE,ImageNet-1K
mambaout_small.in1k,,timm/mambaout_small.in1k,mambaout_small,48488072,base,TRAINING_TYPE,ImageNet-1K
mambaout_small_rw.sw_e450_in1k,,timm/mambaout_small_rw.sw_e450_in1k,mambaout_small_rw,48495560,base,TRAINING_TYPE,ImageNet-1K
mambaout_tiny.in1k,,timm/mambaout_tiny.in1k,mambaout_tiny,26545096,small,TRAINING_TYPE,ImageNet-1K
maxvit_base_tf_224.in1k,,timm/maxvit_base_tf_224.in1k,maxvit_base_tf_224,119467708,large,TRAINING_TYPE,ImageNet-1K
maxvit_base_tf_224.in21k,,timm/maxvit_base_tf_224.in21k,maxvit_base_tf_224,135495975,large,TRAINING_TYPE,DATASET
maxvit_base_tf_384.in1k,,timm/maxvit_base_tf_384.in1k,maxvit_base_tf_384,119653468,large,TRAINING_TYPE,ImageNet-1K
maxvit_base_tf_384.in21k_ft_in1k,,timm/maxvit_base_tf_384.in21k_ft_in1k,maxvit_base_tf_384,119653468,large,TRAINING_TYPE,ImageNet-1K
maxvit_base_tf_512.in1k,,timm/maxvit_base_tf_512.in1k,maxvit_base_tf_512,119876380,large,TRAINING_TYPE,ImageNet-1K
maxvit_base_tf_512.in21k_ft_in1k,,timm/maxvit_base_tf_512.in21k_ft_in1k,maxvit_base_tf_512,119876380,large,TRAINING_TYPE,ImageNet-1K
maxvit_large_tf_224.in1k,,timm/maxvit_large_tf_224.in1k,maxvit_large_tf_224,211785560,large,TRAINING_TYPE,ImageNet-1K
maxvit_large_tf_224.in21k,,timm/maxvit_large_tf_224.in21k,maxvit_large_tf_224,233149635,large,TRAINING_TYPE,DATASET
maxvit_large_tf_384.in1k,,timm/maxvit_large_tf_384.in1k,maxvit_large_tf_384,212033240,large,TRAINING_TYPE,ImageNet-1K
maxvit_large_tf_384.in21k_ft_in1k,,timm/maxvit_large_tf_384.in21k_ft_in1k,maxvit_large_tf_384,212033240,large,TRAINING_TYPE,ImageNet-1K
maxvit_large_tf_512.in1k,,timm/maxvit_large_tf_512.in1k,maxvit_large_tf_512,212330456,large,TRAINING_TYPE,ImageNet-1K
maxvit_large_tf_512.in21k_ft_in1k,,timm/maxvit_large_tf_512.in21k_ft_in1k,maxvit_large_tf_512,212330456,large,TRAINING_TYPE,ImageNet-1K
maxvit_nano_rw_256.sw_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights-maxx/maxvit_nano_rw_256_sw-fb127241.pth,timm/maxvit_nano_rw_256.sw_in1k,maxvit_nano_rw_256,15451148,small,TRAINING_TYPE,ImageNet-1K
maxvit_rmlp_base_rw_224.sw_in12k,,timm/maxvit_rmlp_base_rw_224.sw_in12k,maxvit_rmlp_base_rw_224,124457137,large,TRAINING_TYPE,DATASET
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,,timm/maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,maxvit_rmlp_base_rw_224,116135788,large,TRAINING_TYPE,ImageNet-1K
maxvit_rmlp_base_rw_384.sw_in12k_ft_in1k,,timm/maxvit_rmlp_base_rw_384.sw_in12k_ft_in1k,maxvit_rmlp_base_rw_384,116135788,large,TRAINING_TYPE,ImageNet-1K
maxvit_rmlp_nano_rw_256.sw_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights-maxx/maxvit_rmlp_nano_rw_256_sw-c17bb0d6.pth,timm/maxvit_rmlp_nano_rw_256.sw_in1k,maxvit_rmlp_nano_rw_256,15501452,small,TRAINING_TYPE,ImageNet-1K
maxvit_rmlp_pico_rw_256.sw_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights-maxx/maxvit_rmlp_pico_rw_256_sw-8d82f2c6.pth,timm/maxvit_rmlp_pico_rw_256.sw_in1k,maxvit_rmlp_pico_rw_256,7515980,tiny,TRAINING_TYPE,ImageNet-1K
